日付,商品カテゴリ名,総売上個数,総売上金額,単価平均
2019-02-15,ギフト - 記念品_タイプA,19,15720,814.7058823529412
2019-02-15,ギフト - 記念品_タイプB,22,14210,630.5
2019-02-15,本 - 教育用,26,15590,604.7826086956521
2019-02-15,ゲーム - 付属品(購入特典),24,35140,1444.090909090909
2019-02-15,ゲーム周辺機器 - ゲーム機B,17,37170,2175.625
2019-02-15,音楽 - レコード,20,43060,2153.0
2019-02-15,ゲーム周辺機器 - ゲーム機A,16,24210,1534.6666666666667
2019-02-15,本 - オーディオブック_タイプB,12,5130,427.5
2019-02-16,映画 - DVD,637,281870,419.1858407079646
2019-02-16,PCゲーム - 通常版,406,283100,669.2537313432836
2019-02-16,音楽 - その他,273,143640,522.9389312977099
2019-02-16,ゲーム - ゲーム機C,317,637050,2045.0
2019-02-16,映画 - ブルーレイ,147,102510,686.013986013986
2019-02-16,ゲーム - ゲーム機B,158,259090,1652.7464788732395
2019-02-16,ギフト - 小型ゲーム,73,31470,480.4347826086956
2019-02-16,ギフト - カード、パズル等,55,54230,999.811320754717
2019-02-16,ギフト - フィギュア,96,173940,1861.9753086419753
2019-02-16,PCソフト - PCソフト,54,146030,2898.4
2019-02-16,映画 - ブルーレイ3D,49,60190,1230.0
2019-02-16,ギフト - ぬいぐるみ,37,49690,1337.878787878788
2019-02-16,ゲーム - ゲーム機A,27,28050,1038.888888888889
2019-02-16,映画 - セット商品,26,41270,1587.3076923076924
2019-02-16,ギフト - ボードゲーム,30,40410,1347.0
2019-02-16,音楽 - CD,30,14980,499.3333333333333
2019-02-16,ギフト - ガジェット類,40,65100,1713.3333333333333
2019-02-16,本 - オーディオブック_タイプA,18,10030,557.2222222222222
2019-02-16,ギフト - 記念品_タイプA,4,3060,765.0
2019-02-16,ギフト - 記念品_タイプB,11,6590,599.0909090909091
2019-02-16,本 - 教育用,10,9880,1071.111111111111
2019-02-16,ゲーム - 付属品(購入特典),31,49800,1606.4516129032259
2019-02-16,ゲーム周辺機器 - ゲーム機B,12,25420,2118.3333333333335
2019-02-16,音楽 - レコード,11,25570,2324.5454545454545
2019-02-16,ゲーム周辺機器 - ゲーム機A,11,14260,1296.3636363636363
2019-02-16,本 - オーディオブック_タイプB,10,4340,425.55555555555554
2019-02-17,映画 - DVD,255,114600,436.0995850622407
2019-02-17,PCゲーム - 通常版,186,126200,660.4790419161677
2019-02-17,音楽 - その他,168,80530,472.0
2019-02-17,ゲーム - ゲーム機C,195,380620,1950.6211180124224
2019-02-17,映画 - ブルーレイ,86,54100,621.5294117647059
2019-02-17,ゲーム - ゲーム機B,89,153020,1772.3809523809523
2019-02-17,ギフト - 小型ゲーム,58,24140,460.3125
2019-02-17,ギフト - カード、パズル等,26,33060,1189.1666666666667
2019-02-17,ギフト - フィギュア,39,73580,1879.3939393939395
2019-02-17,PCソフト - PCソフト,31,79760,2603.4375
2019-02-17,映画 - ブルーレイ3D,12,20220,1603.75
2019-02-17,ギフト - ぬいぐるみ,14,17420,1244.2857142857142
2019-02-17,ゲーム - ゲーム機A,15,16830,1122.0
2019-02-17,映画 - セット商品,24,53760,2240.0
2019-02-17,ギフト - ボードゲーム,14,21770,1555.0
2019-02-17,音楽 - CD,13,5990,460.7692307692308
2019-02-17,ギフト - ガジェット類,18,39410,2106.5
2019-02-17,本 - オーディオブック_タイプA,16,10490,655.625
2019-02-17,ギフト - 記念品_タイプA,7,6290,991.6666666666666
2019-02-17,ギフト - 記念品_タイプB,9,5760,656.25
2019-02-17,本 - 教育用,17,18420,1083.5294117647059
2019-02-17,ゲーム - 付属品(購入特典),7,10110,1444.2857142857142
2019-02-17,ゲーム周辺機器 - ゲーム機B,11,21280,1934.5454545454545
2019-02-17,音楽 - レコード,7,29140,4162.857142857143
2019-02-17,ゲーム周辺機器 - ゲーム機A,7,8310,1186.6666666666667
2019-02-18,映画 - DVD,303,140880,452.0701754385965
2019-02-18,PCゲーム - 通常版,179,131450,687.6129032258065
2019-02-18,音楽 - その他,178,86410,481.32947976878614
2019-02-18,ゲーム - ゲーム機C,165,346710,2131.4193548387098
2019-02-18,映画 - ブルーレイ,115,85820,739.3636363636364
2019-02-18,ゲーム - ゲーム機B,79,135730,1745.6944444444443
2019-02-18,ギフト - 小型ゲーム,48,19790,443.3333333333333
2019-02-18,ギフト - カード、パズル等,33,43210,1306.4285714285713
2019-02-18,ギフト - フィギュア,46,82510,1774.7727272727273
2019-02-18,PCソフト - PCソフト,40,143350,3567.1794871794873
2019-02-18,映画 - ブルーレイ3D,29,33300,1148.2758620689656
2019-02-18,ギフト - ぬいぐるみ,23,28650,1245.6521739130435
2019-02-18,ゲーム - ゲーム機A,6,6120,1020.0
2019-02-18,映画 - セット商品,33,79780,2417.5757575757575
2019-02-18,ギフト - ボードゲーム,21,41320,2033.3333333333333
2019-02-18,音楽 - CD,15,7390,492.6666666666667
2019-02-18,ギフト - ガジェット類,27,50830,1928.8461538461538
2019-02-18,本 - オーディオブック_タイプA,16,7280,455.0
2019-02-18,ギフト - 記念品_タイプA,10,7820,812.2222222222222
2019-02-18,ギフト - 記念品_タイプB,7,3550,507.14285714285717
2019-02-18,本 - 教育用,35,21730,627.8571428571429
2019-02-18,ゲーム - 付属品(購入特典),9,12070,1341.111111111111
2019-02-18,ゲーム周辺機器 - ゲーム機B,9,20000,2205.0
2019-02-18,音楽 - レコード,5,14870,2974.0
2019-02-18,ゲーム周辺機器 - ゲーム機A,8,12640,1580.0
2019-02-18,本 - オーディオブック_タイプB,1,420,420.0
2019-02-19,映画 - DVD,297,136240,448.6281588447653
2019-02-19,PCゲーム - 通常版,177,127960,704.1614906832298
2019-02-19,音楽 - その他,179,89320,500.17241379310343
2019-02-19,ゲーム - ゲーム機C,156,318240,2031.744966442953
2019-02-19,映画 - ブルーレイ,77,58670,763.9473684210526
2019-02-19,ゲーム - ゲーム機B,107,175220,1653.8235294117646
2019-02-19,ギフト - 小型ゲーム,32,15730,531.9230769230769
2019-02-19,ギフト - カード、パズル等,63,61190,972.4137931034483
2019-02-19,ギフト - フィギュア,43,84620,1934.3589743589744
2019-02-19,PCソフト - PCソフト,36,118270,3302.0
2019-02-19,映画 - ブルーレイ3D,21,32270,1536.6666666666667
2019-02-19,ギフト - ぬいぐるみ,13,14900,1146.1538461538462
2019-02-19,ゲーム - ゲーム機A,9,9150,1016.6666666666666
2019-02-19,映画 - セット商品,20,38490,1924.5
2019-02-19,ギフト - ボードゲーム,22,37730,1699.4736842105262
2019-02-19,音楽 - CD,16,8580,536.25
2019-02-19,ギフト - ガジェット類,29,47520,1735.8333333333333
2019-02-19,本 - オーディオブック_タイプA,24,12480,520.0
2019-02-19,ギフト - 記念品_タイプA,9,10280,1033.3333333333333
2019-02-19,ギフト - 記念品_タイプB,7,3890,598.3333333333334
2019-02-19,本 - 教育用,23,15000,643.1818181818181
2019-02-19,ゲーム - 付属品(購入特典),10,17740,1774.0
2019-02-19,ゲーム周辺機器 - ゲーム機B,12,27100,2258.3333333333335
2019-02-19,音楽 - レコード,6,14950,2491.6666666666665
2019-02-19,ゲーム周辺機器 - ゲーム機A,2,6780,3390.0
2019-02-19,本 - オーディオブック_タイプB,5,2100,420.0
2019-02-20,映画 - DVD,337,150430,429.2258064516129
2019-02-20,PCゲーム - 通常版,238,171520,690.242718446602
2019-02-20,音楽 - その他,183,94620,515.1351351351351
2019-02-20,ゲーム - ゲーム機C,209,420330,2006.5217391304348
2019-02-20,映画 - ブルーレイ,109,93280,813.0927835051547
2019-02-20,ゲーム - ゲーム機B,148,244380,1751.1290322580646
2019-02-20,ギフト - 小型ゲーム,54,24150,468.05555555555554
2019-02-20,ギフト - カード、パズル等,77,81350,1056.4935064935064
2019-02-20,ギフト - フィギュア,67,117480,1825.4545454545455
2019-02-20,PCソフト - PCソフト,54,135150,2557.3469387755104
2019-02-20,映画 - ブルーレイ3D,53,79550,1464.2857142857142
2019-02-20,ギフト - ぬいぐるみ,30,34120,1144.4827586206898
2019-02-20,ゲーム - ゲーム機A,14,14790,1056.4285714285713
2019-02-20,映画 - セット商品,45,91520,1939.4117647058824
2019-02-20,ギフト - ボードゲーム,36,59230,1641.1764705882354
2019-02-20,音楽 - CD,17,9190,540.5882352941177
2019-02-20,ギフト - ガジェット類,47,102290,2273.4883720930234
2019-02-20,本 - オーディオブック_タイプA,22,16140,733.6363636363636
2019-02-20,ギフト - 記念品_タイプA,23,27430,1141.6666666666667
2019-02-20,ギフト - 記念品_タイプB,36,14560,592.5
2019-02-20,本 - 教育用,19,12940,682.3529411764706
2019-02-20,ゲーム - 付属品(購入特典),18,20140,1124.7058823529412
2019-02-20,ゲーム周辺機器 - ゲーム機B,18,41120,2280.0
2019-02-20,音楽 - レコード,5,25900,5180.0
2019-02-20,ゲーム周辺機器 - ゲーム機A,7,13200,1885.7142857142858
2019-02-20,本 - オーディオブック_タイプB,4,1680,420.0
2019-02-21,映画 - DVD,548,262630,456.6179540709812
2019-02-21,PCゲーム - 通常版,342,252660,678.9169675090253
2019-02-21,音楽 - その他,269,133700,496.2406015037594
2019-02-21,ゲーム - ゲーム機C,304,589900,2041.7299578059071
2019-02-21,映画 - ブルーレイ,197,157110,748.0571428571428
2019-02-21,ゲーム - ゲーム機B,215,340900,1706.1904761904761
2019-02-21,ギフト - 小型ゲーム,80,41720,493.60655737704917
2019-02-21,ギフト - カード、パズル等,74,86520,1174.8529411764705
2019-02-21,ギフト - フィギュア,99,170120,1736.7073170731708
2019-02-21,PCソフト - PCソフト,49,122840,2654.0
2019-02-21,映画 - ブルーレイ3D,60,89990,1451.2820512820513
2019-02-21,ギフト - ぬいぐるみ,43,56670,1331.1904761904761
2019-02-21,ゲーム - ゲーム機A,28,30570,1091.7857142857142
2019-02-21,映画 - セット商品,53,105130,1928.4782608695652
2019-02-21,ギフト - ボードゲーム,51,79070,1573.8775510204082
2019-02-21,音楽 - CD,34,15940,470.3030303030303
2019-02-21,ギフト - ガジェット類,69,103350,1483.5593220338983
2019-02-21,本 - オーディオブック_タイプA,34,16360,481.1764705882353
2019-02-21,ギフト - 記念品_タイプA,27,20640,820.4545454545455
2019-02-21,ギフト - 記念品_タイプB,29,16720,590.4166666666666
2019-02-21,本 - 教育用,17,12060,790.7142857142857
2019-02-21,ゲーム - 付属品(購入特典),23,31050,1350.0
2019-02-21,ゲーム周辺機器 - ゲーム機B,28,59510,2064.1666666666665
2019-02-21,音楽 - レコード,12,40410,3367.5
2019-02-21,ゲーム周辺機器 - ゲーム機A,11,14240,1294.5454545454545
2019-02-21,本 - オーディオブック_タイプB,4,1540,385.0
2019-02-22,映画 - DVD,776,365940,437.3538461538462
2019-02-22,PCゲーム - 通常版,603,432900,675.0
2019-02-22,音楽 - その他,461,234970,508.55172413793105
2019-02-22,ゲーム - ゲーム機C,584,1123610,1998.5046728971963
2019-02-22,映画 - ブルーレイ,262,244190,891.6814159292036
2019-02-22,ゲーム - ゲーム機B,347,547750,1801.5139442231075
2019-02-22,ギフト - 小型ゲーム,96,50720,537.0149253731344
2019-02-22,ギフト - カード、パズル等,117,142010,1221.980198019802
2019-02-22,ギフト - フィギュア,165,303900,1915.3968253968253
2019-02-22,PCソフト - PCソフト,73,188310,2667.7586206896553
2019-02-22,映画 - ブルーレイ3D,93,156270,1600.3076923076924
2019-02-22,ギフト - ぬいぐるみ,65,80870,1248.3333333333333
2019-02-22,ゲーム - ゲーム機A,65,70780,1091.111111111111
2019-02-22,映画 - セット商品,64,144650,2227.4545454545455
2019-02-22,ギフト - ボードゲーム,75,123230,1644.5588235294117
2019-02-22,音楽 - CD,51,24800,485.8
2019-02-22,ギフト - ガジェット類,125,211080,1799.90099009901
2019-02-22,本 - オーディオブック_タイプA,47,23930,509.1489361702128
2019-02-22,ギフト - 記念品_タイプA,37,27880,823.2258064516129
2019-02-22,ギフト - 記念品_タイプB,27,16720,634.6153846153846
2019-02-22,本 - 教育用,19,13010,684.7368421052631
2019-02-22,ゲーム - 付属品(購入特典),34,52020,1530.0
2019-02-22,ゲーム周辺機器 - ゲーム機B,36,75340,2081.935483870968
2019-02-22,音楽 - レコード,22,67090,3049.5454545454545
2019-02-22,ゲーム周辺機器 - ゲーム機A,14,16130,1188.4615384615386
2019-02-22,本 - オーディオブック_タイプB,9,3780,420.0
2019-02-23,映画 - DVD,583,279880,451.7227722772277
2019-02-23,PCゲーム - 通常版,518,370820,684.8138957816377
2019-02-23,音楽 - その他,273,136560,500.07462686567163
2019-02-23,ゲーム - ゲーム機C,561,1121360,2054.490740740741
2019-02-23,映画 - ブルーレイ,188,178780,923.8068181818181
2019-02-23,ゲーム - ゲーム機B,321,534660,1771.8072289156626
2019-02-23,ギフト - 小型ゲーム,58,29280,496.0975609756098
2019-02-23,ギフト - カード、パズル等,98,132100,1349.032258064516
2019-02-23,ギフト - フィギュア,117,221240,1942.3157894736842
2019-02-23,PCソフト - PCソフト,54,184540,3767.948717948718
2019-02-23,映画 - ブルーレイ3D,72,125140,1696.3461538461538
2019-02-23,ギフト - ぬいぐるみ,57,67330,1185.2
2019-02-23,ゲーム - ゲーム機A,46,50410,1091.590909090909
2019-02-23,映画 - セット商品,45,98080,2168.3720930232557
2019-02-23,ギフト - ボードゲーム,61,108910,1921.851851851852
2019-02-23,音楽 - CD,28,15010,536.0714285714286
2019-02-23,ギフト - ガジェット類,81,117230,1712.8985507246377
2019-02-23,本 - オーディオブック_タイプA,14,7040,502.85714285714283
2019-02-23,ギフト - 記念品_タイプA,36,26760,898.4615384615385
2019-02-23,ギフト - 記念品_タイプB,25,16500,654.1666666666666
2019-02-23,本 - 教育用,2,750,375.0
2019-02-23,ゲーム - 付属品(購入特典),26,41660,1602.3076923076924
2019-02-23,ゲーム周辺機器 - ゲーム機B,23,48810,2126.818181818182
2019-02-23,音楽 - レコード,10,25140,2514.0
2019-02-23,ゲーム周辺機器 - ゲーム機A,13,19340,1487.6923076923076
2019-02-23,本 - オーディオブック_タイプB,1,420,420.0
2019-02-24,映画 - DVD,261,125560,470.0411522633745
2019-02-24,PCゲーム - 通常版,179,135960,742.1764705882352
2019-02-24,音楽 - その他,172,90010,524.6428571428571
2019-02-24,ゲーム - ゲーム機C,102,293630,2815.6
2019-02-24,映画 - ブルーレイ,90,74110,791.4457831325301
2019-02-24,ゲーム - ゲーム機B,57,115060,2014.2372881355932
2019-02-24,ギフト - 小型ゲーム,40,20560,493.3333333333333
2019-02-24,ギフト - カード、パズル等,31,40970,1321.6129032258063
2019-02-24,ギフト - フィギュア,43,81320,1938.6046511627908
2019-02-24,PCソフト - PCソフト,35,104350,3128.3333333333335
2019-02-24,映画 - ブルーレイ3D,47,66570,1366.75
2019-02-24,ギフト - ぬいぐるみ,19,25780,1356.4705882352941
2019-02-24,ゲーム - ゲーム機A,13,13090,1006.9230769230769
2019-02-24,映画 - セット商品,38,70660,1774.5454545454545
2019-02-24,ギフト - ボードゲーム,24,37280,1569.1304347826087
2019-02-24,音楽 - CD,11,5250,477.27272727272725
2019-02-24,ギフト - ガジェット類,12,26570,1462.9411764705883
2019-02-24,本 - オーディオブック_タイプA,17,9110,535.8823529411765
2019-02-24,ギフト - 記念品_タイプA,20,22270,935.0
2019-02-24,ギフト - 記念品_タイプB,8,3860,508.57142857142856
2019-02-24,本 - 教育用,23,26240,1222.1052631578948
2019-02-24,ゲーム - 付属品(購入特典),6,9970,1661.6666666666667
2019-02-24,ゲーム周辺機器 - ゲーム機B,12,23060,1921.6666666666667
2019-02-24,音楽 - レコード,3,10880,3626.6666666666665
2019-02-24,ゲーム周辺機器 - ゲーム機A,9,9520,1057.7777777777778
2019-02-24,本 - オーディオブック_タイプB,3,1260,420.0
2019-02-25,映画 - DVD,257,109520,421.2550607287449
2019-02-25,PCゲーム - 通常版,143,107990,729.2700729927008
2019-02-25,音楽 - その他,154,73660,475.8
2019-02-25,ゲーム - ゲーム機C,86,222040,2547.906976744186
2019-02-25,映画 - ブルーレイ,103,94350,903.3333333333334
2019-02-25,ゲーム - ゲーム機B,44,92580,2056.25
2019-02-25,ギフト - 小型ゲーム,61,27230,500.96774193548384
2019-02-25,ギフト - カード、パズル等,34,30950,1054.4
2019-02-25,ギフト - フィギュア,24,47860,2064.0
2019-02-25,PCソフト - PCソフト,30,75040,2479.259259259259
2019-02-25,映画 - ブルーレイ3D,30,51740,1706.2068965517242
2019-02-25,ギフト - ぬいぐるみ,24,29300,1220.8333333333333
2019-02-25,ゲーム - ゲーム機A,13,13940,1072.3076923076924
2019-02-25,映画 - セット商品,27,55600,2045.3846153846155
2019-02-25,ギフト - ボードゲーム,15,20150,1343.3333333333333
2019-02-25,音楽 - CD,22,10630,489.5
2019-02-25,ギフト - ガジェット類,20,25530,1362.0
2019-02-25,本 - オーディオブック_タイプA,8,5830,728.75
2019-02-25,ギフト - 記念品_タイプA,4,3740,935.0
2019-02-25,ギフト - 記念品_タイプB,13,7450,591.8181818181819
2019-02-25,本 - 教育用,18,9870,547.5
2019-02-25,ゲーム - 付属品(購入特典),4,5100,1275.0
2019-02-25,ゲーム周辺機器 - ゲーム機B,14,23340,1718.3333333333333
2019-02-25,音楽 - レコード,4,13080,3270.0
2019-02-25,ゲーム周辺機器 - ゲーム機A,7,9670,1381.4285714285713
2019-02-25,本 - オーディオブック_タイプB,5,1900,380.0
2019-02-26,映画 - DVD,287,138990,472.1509433962264
2019-02-26,PCゲーム - 通常版,154,109900,701.875
2019-02-26,音楽 - その他,142,70080,490.71942446043164
2019-02-26,ゲーム - ゲーム機C,91,237400,2538.936170212766
2019-02-26,映画 - ブルーレイ,96,83110,853.4736842105264
2019-02-26,ゲーム - ゲーム機B,40,83520,2086.829268292683
2019-02-26,ギフト - 小型ゲーム,28,14530,594.7368421052631
2019-02-26,ギフト - カード、パズル等,22,24710,1123.1818181818182
